0.2560139298439026,0.28135859966278076,0.0012216559844091535,0.020840415731072426,0.006277123000472784,0.04012002423405647,0.018452787771821022,0.02677697129547596,0.03376732021570206,0.7341893911361694,0.0020185133907943964,0.003681680653244257,0.7537223696708679,0.34034910798072815,0.31792670488357544,0.41246333718299866,0.2054816633462906,0.12333855777978897,0.0343533456325531,0.0023559625260531902,0.002532043494284153,0.004475992638617754,0.0018177693709731102,0.0008084606379270554,0.004318585619330406,0.7321529984474182,0.24089176952838898,0.045971404761075974,1.0075971346168444e-07,6.448326672625626e-08,9.724291885504499e-05,5.7261702750111e-05,5.753219738835469e-06,1.2134016287745908e-05,1.0,0.0
0.011347305029630661,0.030921978875994682,0.11936987936496735,0.04141268879175186,0.04223618283867836,0.28035902976989746,0.29405128955841064,0.22454500198364258,0.23421688377857208,0.022184981033205986,0.22855770587921143,0.23039895296096802,0.01013016328215599,0.0452503003180027,0.04670773819088936,0.7044386267662048,0.4625920355319977,0.0004489358689170331,0.08717703819274902,0.49958184361457825,0.4056401252746582,0.16837456822395325,0.2463539093732834,0.01622215285897255,0.037563156336545944,0.000693925772793591,0.048081763088703156,0.0018475130200386047,0.0009851992363110185,0.001087915268726647,0.13299740850925446,0.06691654771566391,0.003373696468770504,0.005491677206009626,1.0,0.0
0.10462432354688644,0.15018333494663239,0.00013629731256514788,0.0787384882569313,0.032218217849731445,0.46458205580711365,0.42712149024009705,0.4718305468559265,0.48038017749786377,0.03325013071298599,0.09733227640390396,0.0955933928489685,0.03968207910656929,0.01469538826495409,0.01192103698849678,0.5544909238815308,0.4873107075691223,0.0003323450218886137,0.006951268762350082,0.012554208748042583,0.03171675279736519,0.0006043342291377485,0.0021751883905380964,0.056768618524074554,0.006640451494604349,0.0908576175570488,0.08943527191877365,0.07040993124246597,0.00010856688459170982,4.862871719524264e-05,0.000886284455191344,0.014682171866297722,0.00012890259677078575,7.213035132735968e-05,1.0,0.0
0.20909543335437775,0.32873091101646423,0.057370033115148544,0.00876939482986927,0.0025046970695257187,0.02289723791182041,0.020839277654886246,0.02440985105931759,0.0163748599588871,0.06021212041378021,0.050117865204811096,0.06413072347640991,0.06593137234449387,0.2570832669734955,0.32026055455207825,0.12521590292453766,0.32357847690582275,0.0023237394634634256,0.014854241162538528,0.017375491559505463,0.01632983610033989,0.0003604036464821547,0.0006183827063068748,0.008492879569530487,0.0013043894432485104,0.24559485912322998,0.022771893069148064,0.022808009758591652,3.977153392042965e-05,1.2976302059541922e-05,0.01012891624122858,0.0017627924680709839,0.0003064487245865166,0.0002258870954392478,1.0,0.0
0.008869740180671215,0.011896168813109398,0.4673095643520355,0.033789731562137604,0.02193649671971798,0.10811743885278702,0.06434490531682968,0.17922857403755188,0.1922784149646759,0.03204881027340889,0.11190986633300781,0.12208957970142365,0.045068684965372086,0.06719176471233368,0.05740952491760254,0.4079599976539612,0.1500730961561203,0.0003180435160174966,0.008866756223142147,0.0001414159341948107,0.0004887750255875289,0.0007354436093010008,0.0006342869019135833,0.013935435563325882,0.03829886019229889,0.0075472379103302956,0.04418179392814636,0.01622871868312359,5.585263352259062e-05,8.742477075429633e-05,2.951270289486274e-05,0.004982501268386841,9.586728265276179e-05,7.131971506169066e-05,1.0,0.0
0.00333191966637969,0.004793665371835232,0.5990771055221558,0.3128392696380615,0.19450752437114716,0.023394890129566193,0.0037658074870705605,0.032492268830537796,0.02294141612946987,0.006058935075998306,0.24198152124881744,0.2405596673488617,0.016648199409246445,0.25551697611808777,0.28998732566833496,0.1750868260860443,0.11040156334638596,0.01080904807895422,0.02687571570277214,0.09300724416971207,0.11124389618635178,0.001938945846632123,0.002556267660111189,0.008390603587031364,0.008394715376198292,0.2552872896194458,0.16593541204929352,0.020658422261476517,4.925937446387252e-06,1.965301635209471e-06,0.0032096286304295063,0.0031172882299870253,2.5788976927287877e-06,1.6671984894855996e-06,2.0,0.0
0.2601314187049866,0.2226211577653885,0.003146405564621091,0.008426329120993614,0.010962817817926407,0.16326022148132324,0.10096919536590576,0.10938621312379837,0.14260156452655792,0.0070690675638616085,0.3425403833389282,0.3382968008518219,0.015960905700922012,0.10246071219444275,0.07734241336584091,0.6335276961326599,0.23232626914978027,0.00022991278092376888,0.022227082401514053,0.002086289692670107,0.0014126821188256145,0.04087914526462555,0.047841064631938934,0.01391089241951704,0.020516598597168922,0.007204458583146334,0.005607576575130224,0.008589399047195911,0.8252613544464111,0.775979220867157,0.1036539301276207,0.01703001745045185,0.7508347630500793,0.7600226402282715,0.0,0.0
0.05881329998373985,0.08115340769290924,0.0014064935967326164,0.04384301230311394,0.05972865968942642,0.1441067010164261,0.1346634328365326,0.04428606107831001,0.04409388452768326,0.009083680808544159,0.3088509738445282,0.3057040870189667,0.012114519253373146,0.19394414126873016,0.2004568874835968,0.498516321182251,0.4979293942451477,0.0023748022504150867,0.007476221304386854,0.0005177618004381657,0.0004837965243496001,0.014384282752871513,0.01753624528646469,0.05260706692934036,0.043595027178525925,0.003984264098107815,0.005930535029619932,0.0008687425870448351,0.5518924593925476,0.3562629818916321,0.06307828426361084,0.030363697558641434,0.00035204406594857574,0.0002403626567684114,0.0,0.0
0.00029199046548455954,0.00012797328236047179,0.6937089562416077,0.7581246495246887,0.7184118032455444,0.007955813780426979,0.0017189023783430457,0.18625755608081818,0.1843792349100113,0.028043413534760475,0.14216600358486176,0.13060909509658813,0.02712446264922619,0.050555817782878876,0.058977920562028885,0.03562064841389656,0.019168606027960777,0.0018469160422682762,0.4165172576904297,0.10097590833902359,0.1855734884738922,0.13039463758468628,0.18637026846408844,0.0014588924823328853,0.004331544972956181,0.09332302957773209,0.030852511525154114,0.007523174863308668,1.0951075637422036e-05,1.2750928362947889e-05,0.0004441053024493158,0.01246398314833641,0.0018505994230508804,0.0014710251707583666,1.0,0.0
0.3210873603820801,0.40332654118537903,0.000598335056565702,0.02822890691459179,0.010320013388991356,0.031820256263017654,0.029958950355648994,0.06753624975681305,0.10074754059314728,0.1693420559167862,0.007020741701126099,0.03170543909072876,0.32871493697166443,0.11474592983722687,0.09239082038402557,0.2617526650428772,0.08740727603435516,0.0008872674079611897,0.020740605890750885,0.26744118332862854,0.2590148150920868,0.7043957114219666,0.550721287727356,0.003753699827939272,0.030940381810069084,0.00551848579198122,0.008540356531739235,0.003920910879969597,0.0037278453819453716,0.010962854139506817,0.029046569019556046,0.1579560488462448,0.10153281688690186,0.2850978672504425,1.0,0.0
